epoch,timestep,mol_idx,old_log_prob,new_log_prob,ratio,reward,advantage,surr1,surr2,entropy,approx_kl,clipfrac
46,52.0,16,-3.6983048915863037,-3.744080066680908,0.9552567005157471,0.869470477104187,0.8894249796867371,0.8496291637420654,0.8496291637420654,3.783865213394165,0.04699332267045975,0.03999999910593033
46,34.0,17,-4.042372703552246,-4.086966037750244,0.9563863277435303,-0.10000000149011612,-2.3345415592193604,-2.2327237129211426,-2.2327237129211426,3.783865213394165,0.04699332267045975,0.03999999910593033
46,84.0,18,-4.870136737823486,-4.885630130767822,0.984626054763794,0.7575955986976624,0.5173859596252441,0.5094317197799683,0.5094317197799683,3.783865213394165,0.04699332267045975,0.03999999910593033
46,72.0,19,-3.8784847259521484,-3.9384710788726807,0.9417774081230164,0.8527050018310547,0.833671510219574,0.7851330041885376,0.7851330041885376,3.783865213394165,0.04699332267045975,0.03999999910593033
46,42.0,20,-3.6112959384918213,-3.6343681812286377,0.9771919250488281,0.8645963668823242,0.8732161521911621,0.8532997965812683,0.8532997965812683,3.783865213394165,0.04699332267045975,0.03999999910593033
46,125.0,21,-3.8309478759765625,-3.7894091606140137,1.0424134731292725,0.055032745003700256,-1.8189812898635864,-1.8961305618286133,-1.8961305618286133,3.783865213394165,0.04699332267045975,0.03999999910593033
46,10.0,22,-3.1763834953308105,-3.404209852218628,0.7962625026702881,0.4180522859096527,-0.6117626428604126,-0.48712363839149475,-0.4894101321697235,3.783865213394165,0.04699332267045975,0.03999999910593033
46,35.0,23,-4.329484462738037,-4.372531890869141,0.9578659534454346,0.6089916825294495,0.023204805329442024,0.02222709357738495,0.02222709357738495,3.783865213394165,0.04699332267045975,0.03999999910593033
46,78.0,24,-3.9229865074157715,-3.9368388652801514,0.9862431883811951,0.3488176763057709,-0.8420017957687378,-0.8304185271263123,-0.8304185271263123,3.783865213394165,0.04699332267045975,0.03999999910593033
46,7.0,25,-2.4140384197235107,-2.4576776027679443,0.9572992920875549,0.3107220232486725,-0.9686886072158813,-0.9273248910903931,-0.9273248910903931,3.783865213394165,0.04699332267045975,0.03999999910593033
46,119.0,26,-4.738790035247803,-4.767180919647217,0.9720084071159363,0.36727452278137207,-0.780623733997345,-0.7587728500366211,-0.7587728500366211,3.783865213394165,0.04699332267045975,0.03999999910593033
46,37.0,27,-3.8586461544036865,-3.942457437515259,0.9196048378944397,0.24554520845413208,-1.1854336261749268,-1.0901304483413696,-1.0901304483413696,3.783865213394165,0.04699332267045975,0.03999999910593033
46,117.0,28,-3.9513237476348877,-3.956956386566162,0.9943831562995911,0.6557408571243286,0.178668811917305,0.17766526341438293,0.17766526341438293,3.783865213394165,0.04699332267045975,0.03999999910593033
46,12.0,29,-3.842968225479126,-4.026388168334961,0.8324185013771057,0.8080154061317444,0.6850566267967224,0.5702537894248962,0.5702537894248962,3.783865213394165,0.04699332267045975,0.03999999910593033
46,118.0,30,-4.469925880432129,-4.458930015563965,1.0110565423965454,0.7311760783195496,0.42952805757522583,0.43427714705467224,0.43427714705467224,3.783865213394165,0.04699332267045975,0.03999999910593033
46,28.0,31,-4.171374320983887,-4.334198474884033,0.8497406244277954,0.5755862593650818,-0.08788466453552246,-0.0746791660785675,-0.0746791660785675,3.783865213394165,0.04699332267045975,0.03999999910593033
46,112.0,32,-5.001922130584717,-5.06598424911499,0.9379467368125916,0.8533793091773987,0.8359139561653137,0.7840427756309509,0.7840427756309509,3.783865213394165,0.04699332267045975,0.03999999910593033
46,55.0,33,-3.8847360610961914,-3.897838830947876,0.9869826436042786,-0.10000000149011612,-2.3345415592193604,-2.304152011871338,-2.304152011871338,3.783865213394165,0.04699332267045975,0.03999999910593033
46,96.0,34,-4.496683120727539,-4.495314121246338,1.0013699531555176,0.7178717255592346,0.38528454303741455,0.385812371969223,0.385812371969223,3.783865213394165,0.04699332267045975,0.03999999910593033
46,46.0,35,-3.0952818393707275,-3.254194498062134,0.8530707955360413,0.8997734785079956,0.9901973605155945,0.8447084426879883,0.8447084426879883,3.783865213394165,0.04699332267045975,0.03999999910593033
46,51.0,36,-3.551164150238037,-3.611109733581543,0.9418157935142517,0.8390381336212158,0.7882224917411804,0.7423604130744934,0.7423604130744934,3.783865213394165,0.04699332267045975,0.03999999910593033
46,91.0,37,-4.1942644119262695,-4.129214286804199,1.067212462425232,0.911902666091919,1.030532956123352,1.0997976064682007,1.0997976064682007,3.783865213394165,0.04699332267045975,0.03999999910593033
46,3.0,38,-1.7559758424758911,-1.8347139358520508,0.9242819547653198,0.8081480860710144,0.6854978799819946,0.6335933208465576,0.6335933208465576,3.783865213394165,0.04699332267045975,0.03999999910593033
46,72.0,39,-3.8818044662475586,-3.941368341445923,0.9421753883361816,0.6619695425033569,0.1993822604417801,0.18785305321216583,0.18785305321216583,3.783865213394165,0.04699332267045975,0.03999999910593033
46,123.0,40,-4.397518157958984,-4.3822197914123535,1.015415906906128,0.26247087121009827,-1.1291474103927612,-1.1465542316436768,-1.1465542316436768,3.783865213394165,0.04699332267045975,0.03999999910593033
46,75.0,41,-3.9804673194885254,-4.0509352684021,0.9319576025009155,0.12060311436653137,-1.6009275913238525,-1.4919966459274292,-1.4919966459274292,3.783865213394165,0.04699332267045975,0.03999999910593033
46,90.0,42,-4.123256683349609,-4.172230243682861,0.9522063136100769,0.645544707775116,0.1447616070508957,0.13784292340278625,0.13784292340278625,3.783865213394165,0.04699332267045975,0.03999999910593033
46,50.0,43,-4.109201908111572,-4.170750617980957,0.9403071999549866,0.771159827709198,0.5624936819076538,0.5289168357849121,0.5289168357849121,3.783865213394165,0.04699332267045975,0.03999999910593033
46,98.0,44,-3.765301465988159,-3.74324369430542,1.0223028659820557,0.3738602101802826,-0.7587230801582336,-0.7756447792053223,-0.7756447792053223,3.783865213394165,0.04699332267045975,0.03999999910593033
46,95.0,45,-4.534659385681152,-4.6222734451293945,0.9161143898963928,0.9490598440170288,1.1540988683700562,1.0572866201400757,1.0572866201400757,3.783865213394165,0.04699332267045975,0.03999999910593033
46,52.0,46,-3.1950161457061768,-3.1871578693389893,1.0078892707824707,0.7728107571601868,0.567983865737915,0.5724648237228394,0.5724648237228394,3.783865213394165,0.04699332267045975,0.03999999910593033
46,18.0,47,-2.6404836177825928,-2.737016201019287,0.9079803228378296,0.728344738483429,0.4201124608516693,0.38145384192466736,0.38145384192466736,3.783865213394165,0.04699332267045975,0.03999999910593033
46,38.0,48,-3.7097742557525635,-3.6922998428344727,1.0176279544830322,0.8324171900749207,0.7662045955657959,0.7797111868858337,0.7797111868858337,3.783865213394165,0.04699332267045975,0.03999999910593033
46,17.0,49,-3.7780091762542725,-3.723930597305298,1.0555675029754639,0.7980157136917114,0.6518027186393738,0.6880217790603638,0.6880217790603638,3.783865213394165,0.04699332267045975,0.03999999910593033
46,4.0,0,-2.8534159660339355,-2.866398572921753,0.9871013164520264,0.9238059520721436,1.0701172351837158,1.0563141107559204,1.0563141107559204,3.738692045211792,0.031221281737089157,0.0
46,41.0,1,-4.846978664398193,-4.916699409484863,0.9326542019844055,0.8648242354393005,0.8739739656448364,0.8151155114173889,0.8151155114173889,3.738692045211792,0.031221281737089157,0.0
46,35.0,2,-3.3552045822143555,-3.3836798667907715,0.9719262719154358,0.8157436847686768,0.7107569575309753,0.6908033490180969,0.6908033490180969,3.738692045211792,0.031221281737089157,0.0
46,28.0,3,-4.535609245300293,-4.519230365753174,1.016513705253601,0.301502525806427,-0.999347984790802,-1.0158509016036987,-1.0158509016036987,3.738692045211792,0.031221281737089157,0.0
46,9.0,4,-2.718222141265869,-2.8172950744628906,0.9056766629219055,0.8796433210372925,0.9232547283172607,0.8361702561378479,0.8361702561378479,3.738692045211792,0.031221281737089157,0.0
46,95.0,5,-3.9946963787078857,-4.070163249969482,0.9273104071617126,0.5932605266571045,-0.029109029099345207,-0.026993105188012123,-0.026993105188012123,3.738692045211792,0.031221281737089157,0.0
46,80.0,6,-4.033187389373779,-4.119923114776611,0.9169193506240845,0.492702841758728,-0.3635128140449524,-0.33331194519996643,-0.33331194519996643,3.738692045211792,0.031221281737089157,0.0
46,93.0,7,-3.679766893386841,-3.6920578479766846,0.9877842664718628,0.5884000658988953,-0.045272454619407654,-0.04471941664814949,-0.04471941664814949,3.738692045211792,0.031221281737089157,0.0
46,6.0,8,-2.398198127746582,-2.5229337215423584,0.88273024559021,0.6525815725326538,0.16816264390945435,0.14844225347042084,0.14844225347042084,3.738692045211792,0.031221281737089157,0.0
46,30.0,9,-3.5503387451171875,-3.481485605239868,1.0712788105010986,0.6476449370384216,0.15174590051174164,0.16256216168403625,0.16256216168403625,3.738692045211792,0.031221281737089157,0.0
46,60.0,10,-3.306203603744507,-3.3255388736724854,0.9808503985404968,0.2009236067533493,-1.3338223695755005,-1.3082802295684814,-1.3082802295684814,3.738692045211792,0.031221281737089157,0.0
46,64.0,11,-3.582050323486328,-3.6149513721466064,0.9676343202590942,0.8146770000457764,0.7072097063064575,0.6843203902244568,0.6843203902244568,3.738692045211792,0.031221281737089157,0.0
46,2.0,12,-1.9712382555007935,-2.068495512008667,0.9073225855827332,0.9095271825790405,1.0226331949234009,0.9278581738471985,0.9278581738471985,3.738692045211792,0.031221281737089157,0.0
46,31.0,13,-3.7594265937805176,-3.710437297821045,1.0502091646194458,0.8608179092407227,0.8606509566307068,0.9038635492324829,0.9038635492324829,3.738692045211792,0.031221281737089157,0.0
46,12.0,14,-2.5899062156677246,-2.641064405441284,0.9501283764839172,0.714080274105072,0.3726761043071747,0.35409015417099,0.35409015417099,3.738692045211792,0.031221281737089157,0.0
46,85.0,15,-3.7615296840667725,-3.810245990753174,0.9524512887001038,0.8388781547546387,0.7876904606819153,0.7502368092536926,0.7502368092536926,3.738692045211792,0.031221281737089157,0.0
46,116.0,16,-3.4882678985595703,-3.488574743270874,0.9996932148933411,0.869470477104187,0.8894249796867371,0.8891521096229553,0.8891521096229553,3.738692045211792,0.031221281737089157,0.0
46,112.0,17,-3.7618298530578613,-3.758866310119629,1.0029679536819458,-0.10000000149011612,-2.3345415592193604,-2.34147047996521,-2.34147047996521,3.738692045211792,0.031221281737089157,0.0
46,75.0,18,-4.206781387329102,-4.254794597625732,0.9531211853027344,0.7575955986976624,0.5173859596252441,0.49313151836395264,0.49313151836395264,3.738692045211792,0.031221281737089157,0.0
46,49.0,19,-4.337542533874512,-4.349184036254883,0.9884260296821594,0.8527050018310547,0.833671510219574,0.8240225911140442,0.8240225911140442,3.738692045211792,0.031221281737089157,0.0
46,47.0,20,-3.5883755683898926,-3.5875744819641113,1.0008013248443604,0.8645963668823242,0.8732161521911621,0.8739159107208252,0.8739159107208252,3.738692045211792,0.031221281737089157,0.0
46,91.0,21,-3.61079740524292,-3.5987980365753174,1.0120716094970703,0.055032745003700256,-1.8189812898635864,-1.8409392833709717,-1.8409392833709717,3.738692045211792,0.031221281737089157,0.0
46,87.0,22,-4.270819187164307,-4.333826065063477,0.9389370679855347,0.4180522859096527,-0.6117626428604126,-0.574406623840332,-0.574406623840332,3.738692045211792,0.031221281737089157,0.0
46,104.0,23,-4.6630048751831055,-4.721495628356934,0.9431869983673096,0.6089916825294495,0.023204805329442024,0.021886469796299934,0.021886469796299934,3.738692045211792,0.031221281737089157,0.0
46,43.0,24,-4.0595927238464355,-4.179666042327881,0.88685542345047,0.3488176763057709,-0.8420017957687378,-0.7467338442802429,-0.7467338442802429,3.738692045211792,0.031221281737089157,0.0
46,101.0,25,-3.881309747695923,-3.8565399646759033,1.0250790119171143,0.3107220232486725,-0.9686886072158813,-0.9929823875427246,-0.9929823875427246,3.738692045211792,0.031221281737089157,0.0
46,38.0,26,-3.6119799613952637,-3.5362319946289062,1.0786906480789185,0.36727452278137207,-0.780623733997345,-0.8420515060424805,-0.8420515060424805,3.738692045211792,0.031221281737089157,0.0
46,66.0,27,-4.325277328491211,-4.42173433303833,0.9080489873886108,0.24554520845413208,-1.1854336261749268,-1.0764317512512207,-1.0764317512512207,3.738692045211792,0.031221281737089157,0.0
46,14.0,28,-3.603910207748413,-3.722376585006714,0.8882817029953003,0.6557408571243286,0.178668811917305,0.15870822966098785,0.15870822966098785,3.738692045211792,0.031221281737089157,0.0
46,86.0,29,-3.921757698059082,-3.901024341583252,1.0209498405456543,0.8080154061317444,0.6850566267967224,0.6994084715843201,0.6994084715843201,3.738692045211792,0.031221281737089157,0.0
46,72.0,30,-3.8470616340637207,-3.7537403106689453,1.0978144407272339,0.7311760783195496,0.42952805757522583,0.471542090177536,0.471542090177536,3.738692045211792,0.031221281737089157,0.0
46,81.0,31,-3.919297218322754,-3.9139556884765625,1.0053558349609375,0.5755862593650818,-0.08788466453552246,-0.08835536241531372,-0.08835536241531372,3.738692045211792,0.031221281737089157,0.0
46,5.0,32,-3.0176079273223877,-3.1604888439178467,0.8668573498725891,0.8533793091773987,0.8359139561653137,0.724618136882782,0.724618136882782,3.738692045211792,0.031221281737089157,0.0
46,78.0,33,-5.207129955291748,-5.216039657592773,0.9911298751831055,-0.10000000149011612,-2.3345415592193604,-2.3138339519500732,-2.3138339519500732,3.738692045211792,0.031221281737089157,0.0
46,80.0,34,-3.515409231185913,-3.544666051864624,0.9711670279502869,0.7178717255592346,0.38528454303741455,0.37417563796043396,0.37417563796043396,3.738692045211792,0.031221281737089157,0.0
46,108.0,35,-4.218888759613037,-4.228705406188965,0.9902313947677612,0.8997734785079956,0.9901973605155945,0.9805245399475098,0.9805245399475098,3.738692045211792,0.031221281737089157,0.0
46,42.0,36,-3.2229092121124268,-3.348684787750244,0.8818126916885376,0.8390381336212158,0.7882224917411804,0.6950646042823792,0.6950646042823792,3.738692045211792,0.031221281737089157,0.0
46,38.0,37,-3.4951140880584717,-3.538188934326172,0.9578396677970886,0.911902666091919,1.030532956123352,0.9870853424072266,0.9870853424072266,3.738692045211792,0.031221281737089157,0.0
46,19.0,38,-3.2406744956970215,-3.256880283355713,0.9839248061180115,0.8081480860710144,0.6854978799819946,0.6744783520698547,0.6744783520698547,3.738692045211792,0.031221281737089157,0.0
46,116.0,39,-4.210901737213135,-4.194189071655273,1.0168530941009521,0.6619695425033569,0.1993822604417801,0.20274247229099274,0.20274247229099274,3.738692045211792,0.031221281737089157,0.0
46,100.0,40,-4.407779693603516,-4.46692419052124,0.9425705671310425,0.26247087121009827,-1.1291474103927612,-1.0643011331558228,-1.0643011331558228,3.738692045211792,0.031221281737089157,0.0
46,43.0,41,-3.691816568374634,-3.7276856899261475,0.9647665619850159,0.12060311436653137,-1.6009275913238525,-1.544521450996399,-1.544521450996399,3.738692045211792,0.031221281737089157,0.0
46,56.0,42,-3.4263343811035156,-3.4335572719573975,0.992803156375885,0.645544707775116,0.1447616070508957,0.14371977746486664,0.14371977746486664,3.738692045211792,0.031221281737089157,0.0
46,108.0,43,-4.59539270401001,-4.603597640991211,0.9918286204338074,0.771159827709198,0.5624936819076538,0.5578973293304443,0.5578973293304443,3.738692045211792,0.031221281737089157,0.0
46,109.0,44,-4.5136399269104,-4.476856231689453,1.0374685525894165,0.3738602101802826,-0.7587230801582336,-0.7871513366699219,-0.7871513366699219,3.738692045211792,0.031221281737089157,0.0
46,3.0,45,-2.0265822410583496,-2.0816075801849365,0.9464611411094666,0.9490598440170288,1.1540988683700562,1.0923097133636475,1.0923097133636475,3.738692045211792,0.031221281737089157,0.0
46,107.0,46,-4.482733249664307,-4.5346903800964355,0.9493695497512817,0.7728107571601868,0.567983865737915,0.5392265915870667,0.5392265915870667,3.738692045211792,0.031221281737089157,0.0
46,10.0,47,-3.000309705734253,-3.108506917953491,0.8974505662918091,0.728344738483429,0.4201124608516693,0.3770301640033722,0.3770301640033722,3.738692045211792,0.031221281737089157,0.0
46,44.0,48,-3.591644525527954,-3.610443592071533,0.9813765287399292,0.8324171900749207,0.7662045955657959,0.7519351840019226,0.7519351840019226,3.738692045211792,0.031221281737089157,0.0
46,52.0,49,-3.4750747680664062,-3.4638893604278564,1.011248230934143,0.7980157136917114,0.6518027186393738,0.6591343283653259,0.6591343283653259,3.738692045211792,0.031221281737089157,0.0
46,63.0,0,-3.8626697063446045,-3.8518471717834473,1.0108813047409058,0.9238059520721436,1.0701172351837158,1.0817614793777466,1.0817614793777466,3.700486421585083,0.03270281106233597,0.0
46,4.0,1,-1.5093165636062622,-1.5561158657073975,0.9542788863182068,0.8648242354393005,0.8739739656448364,0.834014892578125,0.834014892578125,3.700486421585083,0.03270281106233597,0.0
46,25.0,2,-2.840965986251831,-2.899784803390503,0.9428775906562805,0.8157436847686768,0.7107569575309753,0.6701568365097046,0.6701568365097046,3.700486421585083,0.03270281106233597,0.0
46,20.0,3,-3.6581718921661377,-3.699962854385376,0.9590702652931213,0.301502525806427,-0.999347984790802,-0.9584449529647827,-0.9584449529647827,3.700486421585083,0.03270281106233597,0.0
46,31.0,4,-3.5959677696228027,-3.6552348136901855,0.9424551129341125,0.8796433210372925,0.9232547283172607,0.8701261281967163,0.8701261281967163,3.700486421585083,0.03270281106233597,0.0
46,39.0,5,-3.0393877029418945,-3.171922445297241,0.8758724927902222,0.5932605266571045,-0.029109029099345207,-0.025495797395706177,-0.025495797395706177,3.700486421585083,0.03270281106233597,0.0
46,124.0,6,-4.436871528625488,-4.417600154876709,1.019458293914795,0.492702841758728,-0.3635128140449524,-0.3705861568450928,-0.3705861568450928,3.700486421585083,0.03270281106233597,0.0
46,80.0,7,-3.3891966342926025,-3.3860225677490234,1.0031791925430298,0.5884000658988953,-0.045272454619407654,-0.04541638493537903,-0.04541638493537903,3.700486421585083,0.03270281106233597,0.0
46,74.0,8,-3.4002230167388916,-3.458716630935669,0.9431842565536499,0.6525815725326538,0.16816264390945435,0.1586083620786667,0.1586083620786667,3.700486421585083,0.03270281106233597,0.0
46,62.0,9,-4.538122653961182,-4.518672943115234,1.0196400880813599,0.6476449370384216,0.15174590051174164,0.15472620725631714,0.15472620725631714,3.700486421585083,0.03270281106233597,0.0
46,112.0,10,-4.351185321807861,-4.39216947555542,0.9598443508148193,0.2009236067533493,-1.3338223695755005,-1.2802618741989136,-1.2802618741989136,3.700486421585083,0.03270281106233597,0.0
46,13.0,11,-2.569180488586426,-2.6972146034240723,0.8798233866691589,0.8146770000457764,0.7072097063064575,0.6222196221351624,0.6222196221351624,3.700486421585083,0.03270281106233597,0.0
46,109.0,12,-3.240158796310425,-3.2267186641693115,1.0135308504104614,0.9095271825790405,1.0226331949234009,1.0364702939987183,1.0364702939987183,3.700486421585083,0.03270281106233597,0.0
46,107.0,13,-4.235543727874756,-4.204034805297852,1.032010555267334,0.8608179092407227,0.8606509566307068,0.8882008790969849,0.8882008790969849,3.700486421585083,0.03270281106233597,0.0
46,103.0,14,-4.826838970184326,-4.802617073059082,1.0245176553726196,0.714080274105072,0.3726761043071747,0.38181325793266296,0.38181325793266296,3.700486421585083,0.03270281106233597,0.0
46,111.0,15,-4.227658271789551,-4.245788097381592,0.9820335507392883,0.8388781547546387,0.7876904606819153,0.7735384702682495,0.7735384702682495,3.700486421585083,0.03270281106233597,0.0
46,67.0,16,-4.275687217712402,-4.305978775024414,0.9701626300811768,0.869470477104187,0.8894249796867371,0.862886905670166,0.862886905670166,3.700486421585083,0.03270281106233597,0.0
46,75.0,17,-3.3500924110412598,-3.302126169204712,1.0491352081298828,-0.10000000149011612,-2.3345415592193604,-2.449249744415283,-2.449249744415283,3.700486421585083,0.03270281106233597,0.0
46,79.0,18,-4.612324237823486,-4.611236572265625,1.001088261604309,0.7575955986976624,0.5173859596252441,0.5179489850997925,0.5179489850997925,3.700486421585083,0.03270281106233597,0.0
46,58.0,19,-3.4185233116149902,-3.4609766006469727,0.9584352374076843,0.8527050018310547,0.833671510219574,0.7990201711654663,0.7990201711654663,3.700486421585083,0.03270281106233597,0.0
46,50.0,20,-2.981149911880493,-3.0424294471740723,0.9405602812767029,0.8645963668823242,0.8732161521911621,0.821312427520752,0.821312427520752,3.700486421585083,0.03270281106233597,0.0
46,10.0,21,-2.8564352989196777,-2.979659080505371,0.8840658068656921,0.055032745003700256,-1.8189812898635864,-1.608099102973938,-1.608099102973938,3.700486421585083,0.03270281106233597,0.0
46,71.0,22,-4.4215922355651855,-4.408897876739502,1.012775182723999,0.4180522859096527,-0.6117626428604126,-0.6195780038833618,-0.6195780038833618,3.700486421585083,0.03270281106233597,0.0
46,28.0,23,-3.335219383239746,-3.298760414123535,1.037131667137146,0.6089916825294495,0.023204805329442024,0.024066438898444176,0.024066438898444176,3.700486421585083,0.03270281106233597,0.0
46,41.0,24,-3.4617385864257812,-3.43692684173584,1.025122046470642,0.3488176763057709,-0.8420017957687378,-0.8631545901298523,-0.8631545901298523,3.700486421585083,0.03270281106233597,0.0
46,19.0,25,-3.050478935241699,-3.076986312866211,0.9738408327102661,0.3107220232486725,-0.9686886072158813,-0.9433485269546509,-0.9433485269546509,3.700486421585083,0.03270281106233597,0.0
46,5.0,26,-2.479278326034546,-2.5492379665374756,0.9324314594268799,0.36727452278137207,-0.780623733997345,-0.7278781533241272,-0.7278781533241272,3.700486421585083,0.03270281106233597,0.0
46,36.0,27,-3.352928638458252,-3.387697696685791,0.9658284783363342,0.24554520845413208,-1.1854336261749268,-1.144925594329834,-1.144925594329834,3.700486421585083,0.03270281106233597,0.0
46,122.0,28,-3.6888036727905273,-3.7073915004730225,0.981583833694458,0.6557408571243286,0.178668811917305,0.17537841200828552,0.17537841200828552,3.700486421585083,0.03270281106233597,0.0
46,68.0,29,-3.225576162338257,-3.2556955814361572,0.9703295826911926,0.8080154061317444,0.6850566267967224,0.6647307276725769,0.6647307276725769,3.700486421585083,0.03270281106233597,0.0
46,117.0,30,-3.671337127685547,-3.7059948444366455,0.965936005115509,0.7311760783195496,0.42952805757522583,0.4148966073989868,0.4148966073989868,3.700486421585083,0.03270281106233597,0.0
46,119.0,31,-4.282094955444336,-4.294776439666748,0.987398624420166,0.5755862593650818,-0.08788466453552246,-0.08677719533443451,-0.08677719533443451,3.700486421585083,0.03270281106233597,0.0
46,76.0,32,-3.5792555809020996,-3.641523599624634,0.9396310448646545,0.8533793091773987,0.8359139561653137,0.7854506969451904,0.7854506969451904,3.700486421585083,0.03270281106233597,0.0
46,38.0,33,-3.939872980117798,-4.108782768249512,0.8445850610733032,-0.10000000149011612,-2.3345415592193604,-1.9717189073562622,-1.9717189073562622,3.700486421585083,0.03270281106233597,0.0
46,110.0,34,-5.0551676750183105,-5.0960612297058105,0.9599313735961914,0.7178717255592346,0.38528454303741455,0.36984673142433167,0.36984673142433167,3.700486421585083,0.03270281106233597,0.0
46,86.0,35,-4.512213706970215,-4.570471286773682,0.9434069395065308,0.8997734785079956,0.9901973605155945,0.9341590404510498,0.9341590404510498,3.700486421585083,0.03270281106233597,0.0
46,68.0,36,-3.5904271602630615,-3.620582103729248,0.9702951908111572,0.8390381336212158,0.7882224917411804,0.7648084759712219,0.7648084759712219,3.700486421585083,0.03270281106233597,0.0
46,112.0,37,-3.4634687900543213,-3.5354866981506348,0.9305142164230347,0.911902666091919,1.030532956123352,0.9589255452156067,0.9589255452156067,3.700486421585083,0.03270281106233597,0.0
46,103.0,38,-4.344724178314209,-4.385626792907715,0.9599226117134094,0.8081480860710144,0.6854978799819946,0.6580249071121216,0.6580249071121216,3.700486421585083,0.03270281106233597,0.0
46,9.0,39,-2.24591326713562,-2.353214979171753,0.8982546329498291,0.6619695425033569,0.1993822604417801,0.1790960431098938,0.1790960431098938,3.700486421585083,0.03270281106233597,0.0
46,74.0,40,-3.4222843647003174,-3.489119529724121,0.9353493452072144,0.26247087121009827,-1.1291474103927612,-1.0561473369598389,-1.0561473369598389,3.700486421585083,0.03270281106233597,0.0
46,94.0,41,-3.5310323238372803,-3.59737229347229,0.9358126521110535,0.12060311436653137,-1.6009275913238525,-1.4981683492660522,-1.4981683492660522,3.700486421585083,0.03270281106233597,0.0
46,28.0,42,-4.235045433044434,-4.131165504455566,1.1094672679901123,0.645544707775116,0.1447616070508957,0.16060826182365417,0.16060826182365417,3.700486421585083,0.03270281106233597,0.0
46,57.0,43,-3.537843942642212,-3.5580453872680664,0.9800012707710266,0.771159827709198,0.5624936819076538,0.5512444972991943,0.5512444972991943,3.700486421585083,0.03270281106233597,0.0
46,83.0,44,-3.515920400619507,-3.5650506019592285,0.9520571231842041,0.3738602101802826,-0.7587230801582336,-0.7223477363586426,-0.7223477363586426,3.700486421585083,0.03270281106233597,0.0
46,122.0,45,-5.185005187988281,-5.245832920074463,0.9409853219985962,0.9490598440170288,1.1540988683700562,1.085990071296692,1.085990071296692,3.700486421585083,0.03270281106233597,0.0
