epoch,timestep,mol_idx,old_log_prob,new_log_prob,ratio,reward,advantage,surr1,surr2,entropy,approx_kl,clipfrac
28,15.0,0,-2.9100401401519775,-2.969428777694702,0.9423404932022095,0.5806637406349182,-0.09501730650663376,-0.08953865617513657,-0.08953865617513657,3.6257622241973877,0.034953873604536057,0.0
28,23.0,1,-3.471226215362549,-3.6027297973632812,0.8767761588096619,0.8555436730384827,0.9155362844467163,0.8027203679084778,0.8027203679084778,3.6257622241973877,0.034953873604536057,0.0
28,91.0,2,-4.630896091461182,-4.59015417098999,1.0415832996368408,0.8271178007125854,0.8110329508781433,0.8447583913803101,0.8447583913803101,3.6257622241973877,0.034953873604536057,0.0
28,26.0,3,-2.958099365234375,-3.009957790374756,0.9494633078575134,0.967383623123169,1.3266985416412354,1.2596515417099,1.2596515417099,3.6257622241973877,0.034953873604536057,0.0
28,11.0,4,-2.808037757873535,-2.8223512172698975,0.9857884645462036,0.9326566457748413,1.1990302801132202,1.1819902658462524,1.1819902658462524,3.6257622241973877,0.034953873604536057,0.0
28,8.0,5,-3.560473918914795,-3.6479060649871826,0.9162810444831848,0.8656130433082581,0.9525547623634338,0.8728078603744507,0.8728078603744507,3.6257622241973877,0.034953873604536057,0.0
28,9.0,6,-2.3027732372283936,-2.4004740715026855,0.9069201350212097,0.563094973564148,-0.1596061736345291,-0.14475005865097046,-0.14475005865097046,3.6257622241973877,0.034953873604536057,0.0
28,111.0,7,-3.760803699493408,-3.7779037952423096,0.9830452799797058,0.7991049289703369,0.7080479860305786,0.6960432529449463,0.6960432529449463,3.6257622241973877,0.034953873604536057,0.0
28,98.0,8,-4.0702314376831055,-4.075725555419922,0.9945209622383118,0.5105014443397522,-0.35295814275741577,-0.3510242700576782,-0.3510242700576782,3.6257622241973877,0.034953873604536057,0.0
28,118.0,9,-5.210971832275391,-5.215322971343994,0.995658278465271,0.6435161828994751,0.13604998588562012,0.1354592889547348,0.1354592889547348,3.6257622241973877,0.034953873604536057,0.0
28,37.0,10,-4.517634868621826,-4.541802406311035,0.9761221408843994,0.4559105932712555,-0.5536530017852783,-0.5404329299926758,-0.5404329299926758,3.6257622241973877,0.034953873604536057,0.0
28,5.0,11,-2.977627754211426,-2.9837448596954346,0.9939015507698059,0.7989981174468994,0.7076553106307983,0.703339695930481,0.703339695930481,3.6257622241973877,0.034953873604536057,0.0
28,114.0,12,-4.503098011016846,-4.53662633895874,0.967027485370636,0.9211286902427673,1.1566494703292847,1.1185117959976196,1.1185117959976196,3.6257622241973877,0.034953873604536057,0.0
28,71.0,13,-4.118701934814453,-4.127685546875,0.9910566210746765,0.47628021240234375,-0.4787672162055969,-0.4744854271411896,-0.4744854271411896,3.6257622241973877,0.034953873604536057,0.0
28,5.0,14,-2.695690393447876,-2.7847862243652344,0.9147579073905945,0.45800867676734924,-0.5459396839141846,-0.49940264225006104,-0.49940264225006104,3.6257622241973877,0.034953873604536057,0.0
28,100.0,15,-3.516644239425659,-3.5808002948760986,0.9378586411476135,0.6721969246864319,0.24149030447006226,0.2264837622642517,0.2264837622642517,3.6257622241973877,0.034953873604536057,0.0
28,17.0,16,-3.4165987968444824,-3.504457950592041,0.9158898591995239,0.7360841631889343,0.47636187076568604,0.4362950026988983,0.4362950026988983,3.6257622241973877,0.034953873604536057,0.0
28,48.0,17,-3.184199333190918,-3.281280517578125,0.907482385635376,0.8191847205162048,0.7818682193756104,0.7095316648483276,0.7095316648483276,3.6257622241973877,0.034953873604536057,0.0
28,16.0,18,-2.9298388957977295,-2.9683785438537598,0.9621935486793518,0.7037423253059387,0.3574621081352234,0.34394773840904236,0.34394773840904236,3.6257622241973877,0.034953873604536057,0.0
28,58.0,19,-3.3848187923431396,-3.4096531867980957,0.9754714369773865,0.34064793586730957,-0.9773983359336853,-0.9534241557121277,-0.9534241557121277,3.6257622241973877,0.034953873604536057,0.0
28,32.0,20,-3.336544990539551,-3.3142573833465576,1.0225378274917603,0.7270668148994446,0.44321098923683167,0.45320001244544983,0.45320001244544983,3.6257622241973877,0.034953873604536057,0.0
28,74.0,21,-3.65140700340271,-3.6957993507385254,0.9565786123275757,0.9422568678855896,1.2343239784240723,1.1807279586791992,1.1807279586791992,3.6257622241973877,0.034953873604536057,0.0
28,36.0,22,-2.9445228576660156,-2.8908145427703857,1.0551767349243164,0.13683484494686127,-1.726685643196106,-1.8219585418701172,-1.8219585418701172,3.6257622241973877,0.034953873604536057,0.0
28,80.0,23,-3.808541774749756,-3.8533480167388916,0.9561827778816223,0.4700879156589508,-0.501532256603241,-0.47955650091171265,-0.47955650091171265,3.6257622241973877,0.034953873604536057,0.0
28,98.0,24,-4.157785892486572,-4.15586519241333,1.0019224882125854,0.7208002805709839,0.4201730191707611,0.4209808111190796,0.4209808111190796,3.6257622241973877,0.034953873604536057,0.0
28,105.0,25,-4.435551643371582,-4.480021953582764,0.9565039873123169,0.5519120097160339,-0.20071861147880554,-0.19198815524578094,-0.19198815524578094,3.6257622241973877,0.034953873604536057,0.0
28,64.0,26,-4.440965175628662,-4.5084147453308105,0.9347748160362244,0.47974535822868347,-0.4660281538963318,-0.4356313943862915,-0.4356313943862915,3.6257622241973877,0.034953873604536057,0.0
28,107.0,27,-4.03173828125,-4.024778366088867,1.0069842338562012,0.7641313672065735,0.579473078250885,0.583520233631134,0.583520233631134,3.6257622241973877,0.034953873604536057,0.0
28,7.0,28,-2.990243434906006,-2.986281156539917,1.0039701461791992,0.8542405366897583,0.9107455015182495,0.914361298084259,0.914361298084259,3.6257622241973877,0.034953873604536057,0.0
